mmsi,timestamp,lat,lon,sog,cog
200000009,2026-03-01 00:58:00+00:00,12.26278,44.221283,12.43,81.5
200000010,2026-03-01 00:58:00+00:00,12.276063,45.339101,9.67,88.9
200000011,2026-03-01 00:58:00+00:00,13.510601,44.397657,14.48,74.3
200000012,2026-03-01 00:58:00+00:00,12.679945,44.673136,11.93,251.4
200000013,2026-03-01 00:58:00+00:00,12.475574,45.182949,12.32,245.5
200000014,2026-03-01 00:58:00+00:00,13.152124,45.520551,11.28,89.1
200000015,2026-03-01 00:58:00+00:00,12.830001,44.634329,15.6,91.2
200000016,2026-03-01 00:58:00+00:00,12.357751,45.522263,10.2,79.4
200000017,2026-03-01 00:58:00+00:00,12.442121,45.821667,11.4,68.8
200000018,2026-03-01 00:58:00+00:00,12.548222,44.351924,9.21,241.9
200000019,2026-03-01 00:58:00+00:00,13.034636,45.955016,13.7,94.7
200000020,2026-03-01 00:58:00+00:00,12.732138,44.485039,13.0,86.7
200000021,2026-03-01 00:58:00+00:00,12.06973,44.499614,13.36,250.5
200000022,2026-03-01 00:58:00+00:00,12.815486,44.920586,15.2,256.8
200000023,2026-03-01 00:58:00+00:00,13.096037,45.108926,14.89,67.7
200000024,2026-03-01 00:58:00+00:00,12.624279,45.264937,12.24,271.4
200000025,2026-03-01 00:58:00+00:00,12.392252,44.202048,10.49,58.2
200000026,2026-03-01 00:58:00+00:00,12.249808,44.406255,13.91,252.8
200000027,2026-03-01 00:58:00+00:00,13.256945,44.347734,11.46,63.4
200000028,2026-03-01 00:58:00+00:00,12.891563,45.284308,14.04,69.5
200000029,2026-03-01 00:58:00+00:00,12.194362,45.211524,15.49,91.2
200000030,2026-03-01 00:58:00+00:00,12.113457,45.400835,11.35,85.9
200000031,2026-03-01 00:58:00+00:00,12.436995,46.156654,12.92,72.1
200000032,2026-03-01 00:58:00+00:00,12.813297,44.456784,10.58,256.7
200000033,2026-03-01 00:58:00+00:00,13.015667,44.545035,11.42,254.5
200000034,2026-03-01 00:58:00+00:00,12.173089,44.039335,11.57,271.0
200000035,2026-03-01 00:58:00+00:00,12.587578,45.820394,10.22,60.0
200000036,2026-03-01 00:58:00+00:00,12.888523,44.419994,10.28,62.5
200000037,2026-03-01 00:58:00+00:00,12.752606,45.438963,15.57,264.1
200000038,2026-03-01 00:58:00+00:00,12.641777,45.74643,20.41,308.6
200000039,2026-03-01 00:58:00+00:00,13.12081,45.160946,20.32,129.7
200000040,2026-03-01 00:58:00+00:00,13.091987,45.592984,11.88,188.3
200000001,2026-03-01 01:00:00+00:00,12.916026,43.885359,10.08,261.1
200000002,2026-03-01 01:00:00+00:00,12.81269,45.582515,14.01,258.0
200000003,2026-03-01 01:00:00+00:00,13.005702,44.958908,12.09,90.7
200000004,2026-03-01 01:00:00+00:00,12.500194,45.808344,10.13,276.1
200000005,2026-03-01 01:00:00+00:00,12.489145,46.160931,13.48,82.6
200000006,2026-03-01 01:00:00+00:00,13.087284,44.710432,10.07,90.9
200000007,2026-03-01 01:00:00+00:00,13.026691,45.042392,13.77,264.4
200000008,2026-03-01 01:00:00+00:00,13.065275,45.551508,15.25,260.3
200000009,2026-03-01 01:00:00+00:00,12.264146,44.228126,12.26,71.9
200000010,2026-03-01 01:00:00+00:00,12.276113,45.344577,9.67,90.6
200000011,2026-03-01 01:00:00+00:00,13.512654,44.405578,14.48,76.7
200000012,2026-03-01 01:00:00+00:00,12.677684,44.666507,12.23,248.4
200000013,2026-03-01 01:00:00+00:00,12.472464,45.176729,12.14,240.4
200000014,2026-03-01 01:00:00+00:00,13.15235,45.526981,11.2,90.7
200000015,2026-03-01 01:00:00+00:00,12.829792,44.643291,15.93,93.3
200000016,2026-03-01 01:00:00+00:00,12.358665,45.527885,10.06,79.5
200000017,2026-03-01 01:00:00+00:00,12.444466,45.827711,11.42,67.8
200000018,2026-03-01 01:00:00+00:00,12.545947,44.347246,9.31,243.3
200000019,2026-03-01 01:00:00+00:00,13.034225,45.962829,13.49,89.9
200000020,2026-03-01 01:00:00+00:00,12.732473,44.492508,13.03,89.5
200000021,2026-03-01 01:00:00+00:00,12.067199,44.492399,13.56,251.3
200000022,2026-03-01 01:00:00+00:00,12.81339,44.912213,15.28,256.4
200000023,2026-03-01 01:00:00+00:00,13.09902,45.116949,15.16,68.8
200000024,2026-03-01 01:00:00+00:00,12.624309,45.257966,12.25,270.2
200000025,2026-03-01 01:00:00+00:00,12.395286,44.206993,10.23,55.0
200000026,2026-03-01 01:00:00+00:00,12.247864,44.398546,13.88,255.5
200000027,2026-03-01 01:00:00+00:00,13.259928,44.35347,11.25,59.8
200000028,2026-03-01 01:00:00+00:00,12.894067,45.291942,14.2,70.9
200000029,2026-03-01 01:00:00+00:00,12.19399,45.220364,15.58,94.5
200000030,2026-03-01 01:00:00+00:00,12.113824,45.40746,11.72,84.5
200000031,2026-03-01 01:00:00+00:00,12.439505,46.163622,13.04,70.3
200000032,2026-03-01 01:00:00+00:00,12.811645,44.450993,10.43,250.9
200000033,2026-03-01 01:00:00+00:00,13.014198,44.538585,11.63,257.5
200000034,2026-03-01 01:00:00+00:00,12.173512,44.032669,11.81,272.1
200000035,2026-03-01 01:00:00+00:00,12.590459,45.825544,10.49,57.3
200000036,2026-03-01 01:00:00+00:00,12.891357,44.424895,9.94,58.9
200000037,2026-03-01 01:00:00+00:00,12.751295,45.430224,15.42,259.8
200000038,2026-03-01 01:00:00+00:00,12.649035,45.737559,20.28,310.2
200000039,2026-03-01 01:00:00+00:00,13.113552,45.169817,20.28,127.5
200000040,2026-03-01 01:00:00+00:00,13.088493,45.592621,10.66,183.2
200000001,2026-03-01 01:02:00+00:00,12.915303,43.879721,9.86,262.7
200000002,2026-03-01 01:02:00+00:00,12.810743,45.574789,13.75,258.5
200000003,2026-03-01 01:02:00+00:00,13.005586,44.965932,12.27,87.8
200000004,2026-03-01 01:02:00+00:00,12.500766,45.802732,9.9,274.8
200000005,2026-03-01 01:02:00+00:00,12.489876,46.168856,13.93,85.4
200000006,2026-03-01 01:02:00+00:00,13.087284,44.716042,9.57,88.9
200000007,2026-03-01 01:02:00+00:00,13.026353,45.034586,13.77,264.1
200000008,2026-03-01 01:02:00+00:00,13.063842,45.542884,15.18,258.2
200000009,2026-03-01 01:02:00+00:00,12.265573,44.234955,12.23,78.4
200000010,2026-03-01 01:02:00+00:00,12.275891,45.350048,9.58,93.0
200000011,2026-03-01 01:02:00+00:00,13.514959,44.413425,14.39,73.4
200000012,2026-03-01 01:02:00+00:00,12.675187,44.659968,12.46,249.2
200000013,2026-03-01 01:02:00+00:00,12.469287,45.170544,12.34,244.5
200000014,2026-03-01 01:02:00+00:00,13.152546,45.533411,11.42,89.6
200000015,2026-03-01 01:02:00+00:00,12.829651,44.652255,15.8,91.2
200000016,2026-03-01 01:02:00+00:00,12.359937,45.533434,9.84,78.4
200000017,2026-03-01 01:02:00+00:00,12.447053,45.833651,11.63,65.5
200000018,2026-03-01 01:02:00+00:00,12.543558,44.342627,9.16,245.5
200000019,2026-03-01 01:02:00+00:00,13.034168,45.970653,13.79,91.4
200000020,2026-03-01 01:02:00+00:00,12.732421,44.499984,13.03,91.0
200000021,2026-03-01 01:02:00+00:00,12.06495,44.485086,13.62,248.9
200000022,2026-03-01 01:02:00+00:00,12.811557,44.903776,15.4,255.2
200000023,2026-03-01 01:02:00+00:00,13.101985,45.12498,14.98,68.0
200000024,2026-03-01 01:02:00+00:00,12.624267,45.250995,12.42,267.9
200000025,2026-03-01 01:02:00+00:00,12.398356,44.211915,10.15,54.2
200000026,2026-03-01 01:02:00+00:00,12.245961,44.390827,13.74,253.6
200000027,2026-03-01 01:02:00+00:00,13.263175,44.359054,11.53,65.5
200000028,2026-03-01 01:02:00+00:00,12.896532,45.29959,14.24,72.7
200000029,2026-03-01 01:02:00+00:00,12.193817,45.22921,15.78,87.8
200000030,2026-03-01 01:02:00+00:00,12.114161,45.414087,11.57,86.4
200000031,2026-03-01 01:02:00+00:00,12.442057,46.170574,12.75,69.6
200000032,2026-03-01 01:02:00+00:00,12.809865,44.445243,10.36,250.7
200000033,2026-03-01 01:02:00+00:00,13.012861,44.532105,11.54,259.7
200000034,2026-03-01 01:02:00+00:00,12.17382,44.025996,11.84,276.3
200000035,2026-03-01 01:02:00+00:00,12.593449,45.83063,10.5,59.6
200000036,2026-03-01 01:02:00+00:00,12.89428,44.429741,9.73,59.0
200000037,2026-03-01 01:02:00+00:00,12.750003,45.421481,15.51,261.9
200000038,2026-03-01 01:02:00+00:00,12.656293,45.728688,20.15,310.5
200000039,2026-03-01 01:02:00+00:00,13.106293,45.178688,20.08,131.4
200000040,2026-03-01 01:02:00+00:00,13.080319,45.59177,13.84,181.6
200000001,2026-03-01 01:04:00+00:00,12.914636,43.874076,10.05,260.7
200000002,2026-03-01 01:04:00+00:00,12.808778,45.567069,13.7,254.6
200000003,2026-03-01 01:04:00+00:00,13.005719,44.972955,12.5,91.2
200000004,2026-03-01 01:04:00+00:00,12.501246,45.797111,10.01,275.5
200000005,2026-03-01 01:04:00+00:00,12.490679,46.176773,14.09,82.4
200000006,2026-03-01 01:04:00+00:00,13.087156,44.721651,9.86,88.8
200000007,2026-03-01 01:04:00+00:00,13.026127,45.026776,13.79,268.7
200000008,2026-03-01 01:04:00+00:00,13.062047,45.534332,15.54,257.1
200000009,2026-03-01 01:04:00+00:00,12.266759,44.241833,12.4,80.2
200000010,2026-03-01 01:04:00+00:00,12.275658,45.355519,9.45,94.4
200000011,2026-03-01 01:04:00+00:00,13.517147,44.421308,14.42,72.7
200000012,2026-03-01 01:04:00+00:00,12.672872,44.653358,12.38,250.9
200000013,2026-03-01 01:04:00+00:00,12.466123,45.164352,12.3,242.3
200000014,2026-03-01 01:04:00+00:00,13.152715,45.539842,11.35,85.4
200000015,2026-03-01 01:04:00+00:00,12.829626,44.66122,15.72,94.3
200000016,2026-03-01 01:04:00+00:00,12.361331,45.538952,10.25,76.3
200000017,2026-03-01 01:04:00+00:00,12.449775,45.839528,11.53,64.6
200000018,2026-03-01 01:04:00+00:00,12.541225,44.337978,9.22,241.5
200000019,2026-03-01 01:04:00+00:00,13.034219,45.978477,13.84,93.5
200000020,2026-03-01 01:04:00+00:00,12.732439,44.507461,13.08,93.5
200000021,2026-03-01 01:04:00+00:00,12.062764,44.477754,13.46,252.1
200000022,2026-03-01 01:04:00+00:00,12.809549,44.895381,15.47,257.9
200000023,2026-03-01 01:04:00+00:00,13.105142,45.132932,15.11,65.1
200000024,2026-03-01 01:04:00+00:00,12.624261,45.244024,12.23,271.1
200000025,2026-03-01 01:04:00+00:00,12.401243,44.216951,10.28,59.2
200000026,2026-03-01 01:04:00+00:00,12.2441,44.383096,14.01,257.7
200000027,2026-03-01 01:04:00+00:00,13.266083,44.364831,11.54,67.0
200000028,2026-03-01 01:04:00+00:00,12.898852,45.307285,13.96,74.9
200000029,2026-03-01 01:04:00+00:00,12.193495,45.238052,15.52,91.3
200000030,2026-03-01 01:04:00+00:00,12.114661,45.420702,11.83,87.0
200000031,2026-03-01 01:04:00+00:00,12.444619,46.177522,12.85,65.5
200000032,2026-03-01 01:04:00+00:00,12.808064,44.4395,10.61,253.3
200000033,2026-03-01 01:04:00+00:00,13.011596,44.525609,12.0,258.7
200000034,2026-03-01 01:04:00+00:00,12.174254,44.01933,11.66,270.5
200000035,2026-03-01 01:04:00+00:00,12.596292,45.835802,10.18,62.6
200000036,2026-03-01 01:04:00+00:00,12.897217,44.434578,9.99,58.3
200000037,2026-03-01 01:04:00+00:00,12.748783,45.412728,15.4,262.4
200000038,2026-03-01 01:04:00+00:00,12.663552,45.719817,20.41,310.4
200000039,2026-03-01 01:04:00+00:00,13.099035,45.187559,20.18,128.0
200000040,2026-03-01 01:04:00+00:00,13.073159,45.591026,11.53,223.0
200000001,2026-03-01 01:06:00+00:00,12.913763,43.868461,9.84,264.0
200000002,2026-03-01 01:06:00+00:00,12.806658,45.559392,14.08,253.8
200000003,2026-03-01 01:06:00+00:00,13.005955,44.979976,12.28,87.2
200000004,2026-03-01 01:06:00+00:00,12.501593,45.79148,9.77,273.5
200000005,2026-03-01 01:06:00+00:00,12.491748,46.184658,14.0,81.0
200000006,2026-03-01 01:06:00+00:00,13.087019,44.727259,9.89,93.1
200000007,2026-03-01 01:06:00+00:00,13.026271,45.018963,13.73,268.7
200000008,2026-03-01 01:06:00+00:00,13.06009,45.525818,15.36,255.2
200000009,2026-03-01 01:06:00+00:00,12.268047,44.248692,12.57,82.4
200000010,2026-03-01 01:06:00+00:00,12.275427,45.36099,9.8,90.7
200000011,2026-03-01 01:06:00+00:00,13.519165,44.429238,14.38,75.9
200000012,2026-03-01 01:06:00+00:00,12.670684,44.646704,12.4,249.8
200000013,2026-03-01 01:06:00+00:00,12.462918,45.158183,12.41,242.2
200000014,2026-03-01 01:06:00+00:00,13.153003,45.546269,11.18,85.6
200000015,2026-03-01 01:06:00+00:00,12.829776,44.670183,15.72,89.6
200000016,2026-03-01 01:06:00+00:00,12.362763,45.544459,10.25,73.6
200000017,2026-03-01 01:06:00+00:00,12.452496,45.845405,11.24,66.2
200000018,2026-03-01 01:06:00+00:00,12.538982,44.333284,9.08,239.7
200000019,2026-03-01 01:06:00+00:00,13.034435,45.986298,13.46,86.1
200000020,2026-03-01 01:06:00+00:00,12.732295,44.514936,12.98,91.4
200000021,2026-03-01 01:06:00+00:00,12.060318,44.470508,13.76,248.3
200000022,2026-03-01 01:06:00+00:00,12.807814,44.886923,15.24,256.7
200000023,2026-03-01 01:06:00+00:00,13.108503,45.140797,15.24,66.6
200000024,2026-03-01 01:06:00+00:00,12.624242,45.237053,12.41,271.0
200000025,2026-03-01 01:06:00+00:00,12.40414,44.221981,10.35,59.2
200000026,2026-03-01 01:06:00+00:00,12.242548,44.375295,13.87,259.2
200000027,2026-03-01 01:06:00+00:00,13.268795,44.370708,11.59,64.2
200000028,2026-03-01 01:06:00+00:00,12.901209,45.314968,14.34,73.3
200000029,2026-03-01 01:06:00+00:00,12.193226,45.246896,15.64,92.8
200000030,2026-03-01 01:06:00+00:00,12.115033,45.427327,11.6,88.4
200000031,2026-03-01 01:06:00+00:00,12.447594,46.184296,13.46,63.3
200000032,2026-03-01 01:06:00+00:00,12.806211,44.433774,10.56,252.8
200000033,2026-03-01 01:06:00+00:00,13.010192,44.519144,11.84,260.9
200000034,2026-03-01 01:06:00+00:00,12.174715,44.012666,11.79,275.4
200000035,2026-03-01 01:06:00+00:00,12.599257,45.840903,10.6,57.1
200000036,2026-03-01 01:06:00+00:00,12.900046,44.439483,10.08,59.5
200000037,2026-03-01 01:06:00+00:00,12.747494,45.403986,15.76,261.8
200000038,2026-03-01 01:06:00+00:00,12.67081,45.710946,20.27,311.3
200000039,2026-03-01 01:06:00+00:00,13.091777,45.19643,20.42,128.4
200000040,2026-03-01 01:06:00+00:00,13.070622,45.583581,16.08,249.6
200000001,2026-03-01 01:08:00+00:00,12.912674,43.862885,9.83,261.1
200000002,2026-03-01 01:08:00+00:00,12.80476,45.551654,14.04,252.7
200000003,2026-03-01 01:08:00+00:00,13.006395,44.986986,12.06,85.6
200000004,2026-03-01 01:08:00+00:00,12.501667,45.785838,10.1,268.5
200000005,2026-03-01 01:08:00+00:00,12.493061,46.192503,14.01,82.6
200000006,2026-03-01 01:08:00+00:00,13.086875,44.732867,9.91,88.2
200000007,2026-03-01 01:08:00+00:00,13.026545,45.011154,13.71,274.0
200000008,2026-03-01 01:08:00+00:00,13.05826,45.517274,15.53,260.5
200000009,2026-03-01 01:08:00+00:00,12.26943,44.255531,12.32,77.4
200000010,2026-03-01 01:08:00+00:00,12.275195,45.366461,9.57,90.4
200000011,2026-03-01 01:08:00+00:00,13.521048,44.437204,14.24,76.0
200000012,2026-03-01 01:08:00+00:00,12.668508,44.640045,12.33,250.9
200000013,2026-03-01 01:08:00+00:00,12.459551,45.152105,12.15,239.9
200000014,2026-03-01 01:08:00+00:00,13.153385,45.55269,11.27,85.9
200000015,2026-03-01 01:08:00+00:00,12.830017,44.679144,15.8,85.4
200000016,2026-03-01 01:08:00+00:00,12.364382,45.549912,10.02,73.8
200000017,2026-03-01 01:08:00+00:00,12.455304,45.851239,11.2,62.2
200000018,2026-03-01 01:08:00+00:00,12.536761,44.328579,9.12,243.8
200000019,2026-03-01 01:08:00+00:00,13.035009,45.9941,13.79,84.4
200000020,2026-03-01 01:08:00+00:00,12.732071,44.522409,13.37,92.2
200000021,2026-03-01 01:08:00+00:00,12.057602,44.463364,13.61,249.7
200000022,2026-03-01 01:08:00+00:00,12.805776,44.878536,15.2,255.8
200000023,2026-03-01 01:08:00+00:00,13.112243,45.148479,14.93,63.6
200000024,2026-03-01 01:08:00+00:00,12.624285,45.230082,12.29,270.9
200000025,2026-03-01 01:08:00+00:00,12.407004,44.227032,10.4,61.1
200000026,2026-03-01 01:08:00+00:00,12.241145,44.367464,13.83,260.4
200000027,2026-03-01 01:08:00+00:00,13.271593,44.376542,11.5,67.0
200000028,2026-03-01 01:08:00+00:00,12.903621,45.322634,13.91,73.1
200000029,2026-03-01 01:08:00+00:00,12.192993,45.255741,15.67,91.8
200000030,2026-03-01 01:08:00+00:00,12.11511,45.433962,11.5,90.0
200000031,2026-03-01 01:08:00+00:00,12.450438,46.191128,13.08,67.6
200000032,2026-03-01 01:08:00+00:00,12.804438,44.428022,10.85,252.5
200000033,2026-03-01 01:08:00+00:00,13.008936,44.512647,11.92,261.7
200000034,2026-03-01 01:08:00+00:00,12.175123,44.005999,11.66,278.0
200000035,2026-03-01 01:08:00+00:00,12.602279,45.845968,10.46,58.2
200000036,2026-03-01 01:08:00+00:00,12.902815,44.444423,10.27,58.8
200000037,2026-03-01 01:08:00+00:00,12.745754,45.395326,15.64,258.6
200000038,2026-03-01 01:08:00+00:00,12.678068,45.702075,20.3,311.8
200000039,2026-03-01 01:08:00+00:00,13.084519,45.205301,20.22,131.9
200000040,2026-03-01 01:08:00+00:00,13.067218,45.573593,10.52,248.7
200000001,2026-03-01 01:10:00+00:00,12.911526,43.857322,9.99,257.6
200000002,2026-03-01 01:10:00+00:00,12.802564,45.543999,14.16,254.0
200000003,2026-03-01 01:10:00+00:00,13.007037,44.993979,12.43,87.3
200000004,2026-03-01 01:10:00+00:00,12.501678,45.780196,9.88,269.6
200000005,2026-03-01 01:10:00+00:00,12.494393,46.200346,14.2,82.1
200000006,2026-03-01 01:10:00+00:00,13.086869,44.738477,9.79,89.3
200000007,2026-03-01 01:10:00+00:00,13.026905,45.003349,13.8,273.1
200000008,2026-03-01 01:10:00+00:00,13.056397,45.508737,15.42,257.8
200000009,2026-03-01 01:10:00+00:00,12.270894,44.262353,12.17,74.9
200000010,2026-03-01 01:10:00+00:00,12.274984,45.371932,9.55,92.8
200000011,2026-03-01 01:10:00+00:00,13.522934,44.445169,14.43,77.9
200000012,2026-03-01 01:10:00+00:00,12.666307,44.633395,12.44,249.4
200000013,2026-03-01 01:10:00+00:00,12.456176,45.146032,12.34,242.2
200000014,2026-03-01 01:10:00+00:00,13.154096,45.559082,11.28,84.0
200000015,2026-03-01 01:10:00+00:00,12.830151,44.688108,15.65,90.9
200000016,2026-03-01 01:10:00+00:00,12.366379,45.555233,10.0,67.8
200000017,2026-03-01 01:10:00+00:00,12.458084,45.857087,11.46,62.9
200000018,2026-03-01 01:10:00+00:00,12.534555,44.323866,9.15,246.7
200000019,2026-03-01 01:10:00+00:00,13.03574,46.001888,13.74,84.3
200000020,2026-03-01 01:10:00+00:00,12.731712,44.529877,13.37,91.3
200000021,2026-03-01 01:10:00+00:00,12.055079,44.456146,13.33,250.3
200000022,2026-03-01 01:10:00+00:00,12.803733,44.87015,15.37,254.0
200000023,2026-03-01 01:10:00+00:00,13.116155,45.15607,15.2,63.3
200000024,2026-03-01 01:10:00+00:00,12.62455,45.223116,12.25,271.1
200000025,2026-03-01 01:10:00+00:00,12.409816,44.232112,10.32,61.4
200000026,2026-03-01 01:10:00+00:00,12.239976,44.359593,13.98,258.8
200000027,2026-03-01 01:10:00+00:00,13.274634,44.382246,11.3,63.6
200000028,2026-03-01 01:10:00+00:00,12.906019,45.330304,14.09,70.4
200000029,2026-03-01 01:10:00+00:00,12.193089,45.264589,15.31,88.0
200000030,2026-03-01 01:10:00+00:00,12.115344,45.440594,11.68,86.4
200000031,2026-03-01 01:10:00+00:00,12.453231,46.197983,12.99,67.0
200000032,2026-03-01 01:10:00+00:00,12.802601,44.42229,10.39,251.5
200000033,2026-03-01 01:10:00+00:00,13.007863,44.506115,11.53,257.7
200000034,2026-03-01 01:10:00+00:00,12.175664,43.999342,11.82,273.2
200000035,2026-03-01 01:10:00+00:00,12.605162,45.851118,10.69,59.4
200000036,2026-03-01 01:10:00+00:00,12.905599,44.449354,9.88,61.5
200000037,2026-03-01 01:10:00+00:00,12.74402,45.386664,15.6,255.9
200000038,2026-03-01 01:10:00+00:00,12.685326,45.693204,20.15,309.6
200000039,2026-03-01 01:10:00+00:00,13.077261,45.214172,20.58,129.5
200000040,2026-03-01 01:10:00+00:00,13.066784,45.572319,6.76,249.5
200000001,2026-03-01 01:12:00+00:00,12.910449,43.851744,9.95,257.5
200000002,2026-03-01 01:12:00+00:00,12.800716,45.536248,14.06,255.6
200000003,2026-03-01 01:12:00+00:00,13.007845,45.000955,12.26,84.2
200000004,2026-03-01 01:12:00+00:00,12.501418,45.77456,10.02,267.1
200000005,2026-03-01 01:12:00+00:00,12.495805,46.208173,13.95,77.2
200000006,2026-03-01 01:12:00+00:00,13.086873,44.744087,9.7,89.4
200000007,2026-03-01 01:12:00+00:00,13.027367,44.99555,13.7,274.9
200000008,2026-03-01 01:12:00+00:00,13.054387,45.500236,15.41,252.8
200000009,2026-03-01 01:12:00+00:00,12.272436,44.269156,12.22,78.2
200000010,2026-03-01 01:12:00+00:00,12.274938,45.377408,9.71,93.7
200000011,2026-03-01 01:12:00+00:00,13.524766,44.453147,13.99,80.0
200000012,2026-03-01 01:12:00+00:00,12.663944,44.626803,12.45,250.8
200000013,2026-03-01 01:12:00+00:00,12.452935,45.139882,12.15,240.5
200000014,2026-03-01 01:12:00+00:00,13.155084,45.565435,11.4,82.0
200000015,2026-03-01 01:12:00+00:00,12.829938,44.69707,15.9,88.9
200000016,2026-03-01 01:12:00+00:00,12.368369,45.560556,10.29,68.0
200000017,2026-03-01 01:12:00+00:00,12.460622,45.863049,11.21,67.2
200000018,2026-03-01 01:12:00+00:00,12.532557,44.319056,8.93,245.1
200000019,2026-03-01 01:12:00+00:00,13.036614,46.009661,13.92,83.6
200000020,2026-03-01 01:12:00+00:00,12.731487,44.53735,13.09,89.7
200000021,2026-03-01 01:12:00+00:00,12.052565,44.448925,13.23,249.4
200000022,2026-03-01 01:12:00+00:00,12.801966,44.861698,15.18,259.3
200000023,2026-03-01 01:12:00+00:00,13.119976,45.16371,15.49,61.6
200000024,2026-03-01 01:12:00+00:00,12.625054,45.216164,12.09,272.3
200000025,2026-03-01 01:12:00+00:00,12.412579,44.237222,10.18,59.1
200000026,2026-03-01 01:12:00+00:00,12.238663,44.351746,14.13,259.6
200000027,2026-03-01 01:12:00+00:00,13.277533,44.388029,11.24,68.2
200000028,2026-03-01 01:12:00+00:00,12.908779,45.337845,14.0,72.5
200000029,2026-03-01 01:12:00+00:00,12.193394,45.273431,15.59,86.3
200000030,2026-03-01 01:12:00+00:00,12.115713,45.447218,11.99,83.7
200000031,2026-03-01 01:12:00+00:00,12.456467,46.20463,12.86,63.8
200000032,2026-03-01 01:12:00+00:00,12.800955,44.416498,10.81,250.5
200000033,2026-03-01 01:12:00+00:00,13.006671,44.499605,11.42,259.1
200000034,2026-03-01 01:12:00+00:00,12.176194,43.992683,11.85,273.2
200000035,2026-03-01 01:12:00+00:00,12.607973,45.856309,10.39,60.4
200000036,2026-03-01 01:12:00+00:00,12.908446,44.454248,10.03,58.2
200000037,2026-03-01 01:12:00+00:00,12.742009,45.378066,15.49,257.3
200000038,2026-03-01 01:12:00+00:00,12.692584,45.684333,20.35,307.8
200000039,2026-03-01 01:12:00+00:00,13.070003,45.223043,20.43,126.7
200000040,2026-03-01 01:12:00+00:00,13.064839,45.566612,7.88,268.7
200000001,2026-03-01 01:14:00+00:00,12.909562,43.846131,9.93,262.5
200000002,2026-03-01 01:14:00+00:00,12.79908,45.528448,13.95,260.4
